contig	cluster	completeness	purity	taxid	superkingdom	phylum	class	order	family	genus	species	x	y
NODE_2686_length_3611_cov_116.93	bin_0062	23.7410071942446	100.0	67385	bacteria	actinobacteria	actinobacteria	streptomycetales	streptomycetaceae	streptomyces	streptomyces xanthophaeus	-2.969512	11.716364
NODE_2778_length_3200_cov_111.071	bin_0062	23.7410071942446	100.0	1883	bacteria	actinobacteria	actinobacteria	streptomycetales	streptomycetaceae	streptomyces	unclassified	-3.0716312	11.526539
NODE_80_length_298269_cov_111.978	bin_0063	93.52517985611509	98.46153846153848	45658	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio scophthalmi	4.5421968	-13.372535999999998
NODE_122_length_236140_cov_111.987	bin_0063	93.52517985611509	98.46153846153848	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	4.686614	-13.214135999999998
NODE_141_length_216125_cov_112.388	bin_0063	93.52517985611509	98.46153846153848	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	4.6635566	-13.243996
NODE_209_length_175009_cov_111.998	bin_0063	93.52517985611509	98.46153846153848	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	4.765541000000001	-13.124979999999999
NODE_227_length_164076_cov_111.993	bin_0063	93.52517985611509	98.46153846153848	45658	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio scophthalmi	4.640786	-13.258702
NODE_233_length_161516_cov_111.997	bin_0063	93.52517985611509	98.46153846153848	45658	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio scophthalmi	4.6069374000000005	-13.305092000000002
NODE_274_length_145398_cov_112.313	bin_0063	93.52517985611509	98.46153846153848	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	4.786722	-13.092288
NODE_299_length_136387_cov_111.999	bin_0063	93.52517985611509	98.46153846153848	45658	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio scophthalmi	4.324479599999999	-13.5787
NODE_304_length_134546_cov_112.825	bin_0063	93.52517985611509	98.46153846153848	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	4.839116000000001	-13.032331
NODE_325_length_127093_cov_112.434	bin_0063	93.52517985611509	98.46153846153848	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	4.729571	-13.165363000000001
NODE_336_length_123529_cov_111.988	bin_0063	93.52517985611509	98.46153846153848	45658	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio scophthalmi	4.489266000000001	-13.41939
NODE_371_length_112643_cov_112.045	bin_0063	93.52517985611509	98.46153846153848	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	4.2571254000000005	-13.645705
NODE_377_length_110503_cov_112.234	bin_0063	93.52517985611509	98.46153846153848	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	4.422042	-13.491124
NODE_392_length_106264_cov_112.103	bin_0063	93.52517985611509	98.46153846153848	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	4.7061915	-13.190710999999999
NODE_432_length_98314_cov_112.23	bin_0063	93.52517985611509	98.46153846153848	45658	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio scophthalmi	4.343896	-13.563741
NODE_523_length_79828_cov_112.334	bin_0063	93.52517985611509	98.46153846153848	662	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	unclassified	4.6005225	-13.307794
NODE_524_length_79643_cov_112.021	bin_0063	93.52517985611509	98.46153846153848	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	4.765066	-13.118109
NODE_532_length_78448_cov_111.938	bin_0063	93.52517985611509	98.46153846153848	52443	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio tapetis	4.342354	-13.566111
NODE_534_length_78303_cov_112.22	bin_0063	93.52517985611509	98.46153846153848	662	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	unclassified	4.6027045	-13.307389
NODE_562_length_74354_cov_111.891	bin_0063	93.52517985611509	98.46153846153848	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	4.7318573	-13.158826000000001
NODE_616_length_68109_cov_111.876	bin_0063	93.52517985611509	98.46153846153848	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	4.5537057	-13.358273
NODE_670_length_61352_cov_112.237	bin_0063	93.52517985611509	98.46153846153848	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	4.7677298	-13.105682
NODE_691_length_58895_cov_112.412	bin_0063	93.52517985611509	98.46153846153848	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	4.6716695	-13.231203
NODE_700_length_57771_cov_111.399	bin_0063	93.52517985611509	98.46153846153848	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	4.7847056	-13.0641775
NODE_704_length_56858_cov_112.329	bin_0063	93.52517985611509	98.46153846153848	662	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	unclassified	4.2464705	-13.654742
NODE_725_length_55233_cov_113.519	bin_0063	93.52517985611509	98.46153846153848	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	4.5707510000000005	-13.343964000000001
NODE_756_length_51592_cov_112.338	bin_0063	93.52517985611509	98.46153846153848	662	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	unclassified	4.220337000000001	-13.682904999999998
NODE_763_length_51372_cov_112.019	bin_0063	93.52517985611509	98.46153846153848	662	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	unclassified	4.3430230000000005	-13.559601
NODE_774_length_50330_cov_112.23	bin_0063	93.52517985611509	98.46153846153848	662	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	unclassified	4.557711	-13.356397
NODE_776_length_50244_cov_112.326	bin_0063	93.52517985611509	98.46153846153848	662	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	unclassified	4.4500155	-13.4647255
NODE_783_length_49814_cov_115.945	bin_0063	93.52517985611509	98.46153846153848	45658	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio scophthalmi	4.213043700000001	-13.688938
NODE_786_length_49725_cov_111.867	bin_0063	93.52517985611509	98.46153846153848	45658	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio scophthalmi	4.5738144	-13.33875
NODE_792_length_49057_cov_111.721	bin_0063	93.52517985611509	98.46153846153848	662	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	unclassified	4.251368	-13.679521
NODE_796_length_48481_cov_113.512	bin_0063	93.52517985611509	98.46153846153848	662	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	unclassified	4.48993	-13.425978
NODE_826_length_46946_cov_114.151	bin_0063	93.52517985611509	98.46153846153848	662	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	unclassified	4.3398066	-13.568188000000001
NODE_834_length_46466_cov_111.87	bin_0063	93.52517985611509	98.46153846153848	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	4.4864364000000005	-13.406544
NODE_836_length_46349_cov_111.853	bin_0063	93.52517985611509	98.46153846153848	662	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	unclassified	4.344528700000001	-13.56045
NODE_854_length_44614_cov_122.533	bin_0063	93.52517985611509	98.46153846153848	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	4.792322599999999	-13.087322
NODE_885_length_43066_cov_111.943	bin_0063	93.52517985611509	98.46153846153848	45658	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio scophthalmi	4.7164435	-13.17119
NODE_902_length_42315_cov_111.94	bin_0063	93.52517985611509	98.46153846153848	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	4.7082443	-13.189936
NODE_1181_length_27418_cov_115.991	bin_0063	93.52517985611509	98.46153846153848	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	4.740347	-13.153282999999998
NODE_1305_length_23388_cov_112.037	bin_0063	93.52517985611509	98.46153846153848	662	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	unclassified	4.25972	-13.650707
NODE_1314_length_23114_cov_112.37	bin_0063	93.52517985611509	98.46153846153848	662	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	unclassified	4.5099845	-13.407367
NODE_1358_length_21595_cov_112.379	bin_0063	93.52517985611509	98.46153846153848	45658	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio scophthalmi	4.471731	-13.442694
NODE_1438_length_19349_cov_111.709	bin_0063	93.52517985611509	98.46153846153848	662	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	unclassified	4.6240845	-13.28454
NODE_1442_length_19304_cov_112.019	bin_0063	93.52517985611509	98.46153846153848	662	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	unclassified	4.2676334	-13.633713
NODE_1485_length_18030_cov_112.13	bin_0063	93.52517985611509	98.46153846153848	662	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	unclassified	4.4166503	-13.495593
NODE_1537_length_16948_cov_111.856	bin_0063	93.52517985611509	98.46153846153848	662	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	unclassified	4.7094254	-13.190594
NODE_1622_length_15276_cov_112.186	bin_0063	93.52517985611509	98.46153846153848	662	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	unclassified	4.7578260000000006	-13.121413
NODE_1656_length_14606_cov_117.937	bin_0063	93.52517985611509	98.46153846153848	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	4.3075247	-13.596501000000002
NODE_1662_length_14526_cov_112.572	bin_0063	93.52517985611509	98.46153846153848	662	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	unclassified	4.386254	-13.524911
NODE_1780_length_12201_cov_112.453	bin_0063	93.52517985611509	98.46153846153848	662	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	unclassified	4.501868	-13.386244
NODE_1946_length_9363_cov_111.201	bin_0063	93.52517985611509	98.46153846153848	662	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	unclassified	4.1737150000000005	-13.727369
NODE_1984_length_8829_cov_112.301	bin_0063	93.52517985611509	98.46153846153848	662	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	unclassified	4.2209449999999995	-13.675885999999998
NODE_2023_length_8225_cov_112.236	bin_0063	93.52517985611509	98.46153846153848	662	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	unclassified	4.5392003	-13.379624
NODE_2075_length_7844_cov_111.401	bin_0063	93.52517985611509	98.46153846153848	142461	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio ichthyoenteri	4.2406006	-13.657357999999999
NODE_2195_length_6792_cov_141.645	bin_0063	93.52517985611509	98.46153846153848	662	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	unclassified	4.7335305	-13.149272
NODE_2272_length_6171_cov_123.99	bin_0063	93.52517985611509	98.46153846153848	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	6.5026779999999995	-13.224326000000001
NODE_2329_length_5822_cov_172.7	bin_0063	93.52517985611509	98.46153846153848	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	6.510493	-13.228674
NODE_2343_length_5709_cov_111.405	bin_0063	93.52517985611509	98.46153846153848	662	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	unclassified	4.326585	-13.558989000000002
NODE_2357_length_5614_cov_110.767	bin_0063	93.52517985611509	98.46153846153848	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	4.5852900000000005	-13.334686999999999
NODE_2439_length_5014_cov_122.561	bin_0063	93.52517985611509	98.46153846153848	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	6.517116000000001	-13.238698000000001
NODE_2530_length_4354_cov_112.756	bin_0063	93.52517985611509	98.46153846153848	662	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	unclassified	4.2047133	-13.703645999999999
NODE_2608_length_3989_cov_110.28	bin_0063	93.52517985611509	98.46153846153848	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	4.831773	-10.413999
NODE_2618_length_3955_cov_234.91	bin_0063	93.52517985611509	98.46153846153848	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	6.508993599999999	-13.230217999999999
NODE_2775_length_3212_cov_110.841	bin_0063	93.52517985611509	98.46153846153848	662	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	unclassified	4.1928654000000005	-13.701858999999999
NODE_2780_length_3198_cov_111.315	bin_0063	93.52517985611509	98.46153846153848	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	4.7771125	-13.084732
NODE_2793_length_3157_cov_225.363	bin_0063	93.52517985611509	98.46153846153848	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	6.5111375	-13.231662
NODE_2796_length_3141_cov_123.947	bin_0063	93.52517985611509	98.46153846153848	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	6.4989467	-13.219953
NODE_673_length_61065_cov_116.005	bin_0064	29.496402877697843	100.0	1400860	bacteria	proteobacteria	gammaproteobacteria	unclassified	candidatus competibacteraceae	candidatus contendobacter	candidatus contendobacter odensis	-5.730798200000001	-3.5308275
NODE_721_length_55680_cov_113.175	bin_0064	29.496402877697843	100.0	1400860	bacteria	proteobacteria	gammaproteobacteria	unclassified	candidatus competibacteraceae	candidatus contendobacter	candidatus contendobacter odensis	-6.461337599999999	-3.9038421999999997
NODE_760_length_51497_cov_113.146	bin_0064	29.496402877697843	100.0	1400860	bacteria	proteobacteria	gammaproteobacteria	unclassified	candidatus competibacteraceae	candidatus contendobacter	candidatus contendobacter odensis	-5.9945015999999995	-3.8604064
NODE_821_length_47184_cov_114.908	bin_0064	29.496402877697843	100.0	1400860	bacteria	proteobacteria	gammaproteobacteria	unclassified	candidatus competibacteraceae	candidatus contendobacter	candidatus contendobacter odensis	-6.5875516	-3.5903964
NODE_829_length_46879_cov_113.902	bin_0064	29.496402877697843	100.0	1400860	bacteria	proteobacteria	gammaproteobacteria	unclassified	candidatus competibacteraceae	candidatus contendobacter	candidatus contendobacter odensis	-5.519931	-3.3385894
NODE_831_length_46708_cov_114.471	bin_0064	29.496402877697843	100.0	1400860	bacteria	proteobacteria	gammaproteobacteria	unclassified	candidatus competibacteraceae	candidatus contendobacter	candidatus contendobacter odensis	-5.5689993	-3.6147966
NODE_881_length_43243_cov_113.788	bin_0064	29.496402877697843	100.0	1400860	bacteria	proteobacteria	gammaproteobacteria	unclassified	candidatus competibacteraceae	candidatus contendobacter	candidatus contendobacter odensis	-5.814058	-3.6212519999999997
NODE_896_length_42542_cov_113.172	bin_0064	29.496402877697843	100.0	1400860	bacteria	proteobacteria	gammaproteobacteria	unclassified	candidatus competibacteraceae	candidatus contendobacter	candidatus contendobacter odensis	-5.578246	-3.4841986000000005
NODE_904_length_42205_cov_118.345	bin_0064	29.496402877697843	100.0	1400860	bacteria	proteobacteria	gammaproteobacteria	unclassified	candidatus competibacteraceae	candidatus contendobacter	candidatus contendobacter odensis	-6.3654423	-3.874196
NODE_930_length_41002_cov_114.364	bin_0064	29.496402877697843	100.0	1400860	bacteria	proteobacteria	gammaproteobacteria	unclassified	candidatus competibacteraceae	candidatus contendobacter	candidatus contendobacter odensis	-6.3551535999999995	-3.9338515
NODE_956_length_39298_cov_116.008	bin_0064	29.496402877697843	100.0	1400860	bacteria	proteobacteria	gammaproteobacteria	unclassified	candidatus competibacteraceae	candidatus contendobacter	candidatus contendobacter odensis	-6.0920835	-3.9927802000000003
NODE_966_length_38873_cov_113.914	bin_0064	29.496402877697843	100.0	1400860	bacteria	proteobacteria	gammaproteobacteria	unclassified	candidatus competibacteraceae	candidatus contendobacter	candidatus contendobacter odensis	-6.4615765	-3.3437567
NODE_967_length_38857_cov_111.441	bin_0064	29.496402877697843	100.0	1400860	bacteria	proteobacteria	gammaproteobacteria	unclassified	candidatus competibacteraceae	candidatus contendobacter	candidatus contendobacter odensis	-6.232355999999999	-3.9700608
NODE_972_length_38476_cov_113.765	bin_0064	29.496402877697843	100.0	1400860	bacteria	proteobacteria	gammaproteobacteria	unclassified	candidatus competibacteraceae	candidatus contendobacter	candidatus contendobacter odensis	-5.7597127	-3.6006677000000002
NODE_976_length_38236_cov_111.776	bin_0064	29.496402877697843	100.0	1400860	bacteria	proteobacteria	gammaproteobacteria	unclassified	candidatus competibacteraceae	candidatus contendobacter	candidatus contendobacter odensis	-6.44571	-2.5281935
NODE_978_length_37973_cov_113.031	bin_0064	29.496402877697843	100.0	1400860	bacteria	proteobacteria	gammaproteobacteria	unclassified	candidatus competibacteraceae	candidatus contendobacter	candidatus contendobacter odensis	-6.2454925	-3.9379322999999995
